read,write,attended_school,highest_diploma,preschool,lives_with_partner,lives_with_mother,mother_education,mother_alive,lives_with_father,father_education,father_alive,age,male,not_enrolled_for_economic_reasons,marital_status_1,marital_status_2,marital_status_3,marital_status_4,marital_status_5,family_role_1,family_role_2,family_role_3,family_role_4,family_role_6,family_role_7,family_role_8,family_role_9,family_role_10
True,True,True,1,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,1,False,True,3,False,True,3,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,3,False,True,3,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,False,True,1,False,True,1,False,61,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,True,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,8,False,True,3,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,True,2,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,5,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,10,False,True,10,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,2,True,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,False,True,1,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,2,False,True,2,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,False,True,1,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,3,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,3,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,True,2,1,False,True,1,False,True,1,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,2,False,True,2,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,2,True,True,2,False,61,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,3,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,4,True,True,3,True,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,4,0,True,True,1,True,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,4,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,5,0,True,True,3,False,True,2,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,True,True,3,1,True,True,1,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,3,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,True,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,3,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,False,True,2,False,True,2,False,61,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,3,1,True,True,1,False,True,1,False,61,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
True,True,True,3,0,False,True,2,False,True,2,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,5,False,True,5,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,1,True,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,False,True,1,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,False,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,2,False,True,3,True,True,2,False,61,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,3,False,True,2,False,True,3,False,61,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,2,False,True,2,True,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,False,True,3,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,5,True,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,True,True,1,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,10,0,True,True,3,False,True,5,False,61,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,True,True,1,True,True,1,True,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,False,True,1,False,True,2,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,1,1,False,True,1,False,True,1,False,62,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,1,0,True,True,1,True,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,1,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,1,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,1,1,False,True,3,False,True,2,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,False,True,1,False,True,2,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,1,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,True,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,3,False,True,3,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,True,2,1,True,False,11,False,False,11,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,False,11,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,3,True,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,False,11,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,2,False,True,2,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,True,2,2,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,True,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,1,False,True,1,False,62,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,True,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,True,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,4,0,False,True,2,True,True,2,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,5,0,True,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,5,1,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,4,False,True,4,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,2,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,1,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,True,3,2,True,True,2,False,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,True,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,False,11,False,True,2,False,62,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,6,1,False,True,1,False,True,1,False,62,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
True,True,True,3,0,False,True,1,False,True,1,False,62,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,True,True,2,False,62,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,9,1,True,True,3,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,3,False,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,9,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,1,False,True,1,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,3,True,True,3,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,11,2,True,True,2,False,True,2,False,62,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,1,False,True,1,False,True,1,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,1,1,True,True,5,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,1,0,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,1,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,1,0,False,True,2,False,True,2,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,1,0,True,True,2,True,True,2,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,1,0,False,True,1,False,True,1,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,1,1,True,True,9,False,True,10,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,1,False,True,1,False,63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,2,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,2,False,True,2,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,True,True,1,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,1,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,False,True,2,1,True,True,1,True,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,2,True,True,2,True,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,True,True,2,2,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,False,True,2,1,True,True,2,False,True,2,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,True,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,False,True,2,False,True,2,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,1,False,True,2,False,True,2,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
False,False,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,False,True,2,False,True,3,False,63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,2,3,True,True,1,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,2,0,True,True,1,False,True,1,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,4,0,False,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,5,1,True,True,2,False,True,10,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,5,0,True,True,2,False,True,3,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,5,1,True,True,2,False,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,5,3,True,True,2,True,True,2,True,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,3,True,True,1,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,1,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,3,False,True,2,False,True,2,False,63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,3,3,False,True,3,False,True,3,False,63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,3,False,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,2,False,True,3,False,63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,True,6,0,False,True,2,False,True,2,False,63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
True,True,True,3,0,True,True,1,False,True,3,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,6,0,True,True,2,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,4,False,True,5,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,True,True,1,False,True,1,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,5,False,True,5,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,2,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,2,True,True,10,False,True,10,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,0,True,True,2,False,True,2,False,63,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,True,True,9,1,False,True,1,False,True,1,False,63,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
